assetsType,dbType,name,nickname,uri,personalSign,businessSign
字段,,zqcs00,周期内执行的总次数,freq_dict,,
字段,,reception_doctor_sign_name,"接诊医师签名,----负责患者入院接诊的医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_ar_disch_in24_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,id_card_number,"患者身份证号码,患者的身份证件上的唯一法定标识符",gtr_post_oper_visit,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,transfusion_reaction_flag,"输血反应标志 T/F DE06.00.264.00",t_pv_operation_rec,,健康医疗数据规范-医疗应用数据-输血记录
字段,,oper_doctor_sign_name,为患者实施手术的主要执行人员签署的在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.06.084,t_emr_gtr_general_oper_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_name,"患者姓名,-----患者本人在公安户籍管理部门正式登记注册的姓氏和名称",tp_emr_icr_death_case_discu_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_cardno,"居民健康卡号,患者持有的全国统一的居民健康卡的编号",icr_consultation,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,patname,,t_card_info,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,yqbgr0,疫情报告人,jy_yw0000_dzbl1,,健康医疗数据规范-公共卫生数据-传染病疫情数据
字段,,resident_health_number,"城乡居民健康档案编号 ---患者的身份证件上的唯一法定标识符",temp_emr_somr_patient_info_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,create_doctor_name,病历文书创作者签名,cda_icr_salvage,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,contact_person_phone,,t_inpatient_first_page,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,oper_cm3_code_std,,cda_oper_detail,,
字段,,ypzsl0,药品总数量(处方单位)(乘以贴数后),yf_mzcfmx,,
字段,,senior_doctor_sign_name,"上级医师签名,具有主治医师以上专业技术职务资格的主管医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",ds_disch_summ,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,second_assistant_name,,imhp_med_hpage_back,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,linkman_relation_name,"联系人与患者的关系名称,",imhp_med_hpage,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,test_report_doctor_id,报告医师ID,t_pv_test_rep,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,chief_complaint,主诉,cda_icr_handover,,健康医疗数据规范-健康状态数据-主诉
字段,,author_name,,t_lab_master,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_cardno,"居民健康卡号,患者持有的全国统一的居民健康卡的编号",nap_admit_assess,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,oper_assistant_name,"手术助手签名,手术助手签署的在公安户籍管理部门正式登记注册的姓氏和名称",mir_csect,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_number,城乡居民个人健康档案的编号DE01.00.009.00HDSD00.02.003,t_emr_o_emr_outp_emer_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,first_assistant_name,,cda_oper_detail,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,test_doctor_name,"检验医师签名 DE02.01.039.00",t_pv_test_rep,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,orders_create_doctor_sign_name,医嘱开立者签名,esb_orders_info,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,nation_name,,imhp_med_hpage_back,健康医疗数据规范-个人属性数据-人口统计信息-民族,
字段,,ssxh00,手术序号,ba_brssxx,,
字段,,resident_health_number,"城乡居民健康档案编号,城乡居民个人健康档案的编号",icr_diff_case_discu,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,linkman_name,联系人姓名,tp_emr_icr_post_oper_first_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,resident_health_number,"城乡居民健康档案编号,城乡居民个人健康档案的编号",ds_disch_summ,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,inspection_position,检查部位,lis_ins_res_mic_o,,
字段,,pat_agent_sign_name,法定代理人签名,cda_transf_consent,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,id_card_number,"患者身份证号码,患者的身份证件上的唯一法定标识符",nor_dying,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,profession_class_code,"职业类别代码,---患者当前从事的职业类别在特定编码体系中的代码",temp_emr_nap_admit_assess_nt,健康医疗数据规范-个人属性数据-人口统计信息-职业,
字段,,resident_health_cardno,,emr_patient_info_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,sssj00,手术时间,ba_brssxx,,
字段,,patient_name,,nor_general_nursing,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,ypzsl0,药品总数量(处方单位),ys_cfmx00,,
字段,,form_name,药物剂型名称,t_outpatient_medicine,,
字段,,english_name,,lis_micro_data,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,metachysis_volume,输血量(mL),cda_blood_rec,,健康医疗数据规范-医疗应用数据-输血记录
字段,,office_name,"工作单位名称,---患者所在的工作单位名称",temp_emr_somr_patient_info_nt,健康医疗数据规范-个人属性数据-人口统计信息-工作单位,
字段,,orders_create_doctor_sign_name,,t_pv_inp_orders,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,pay_way_name,"费用支付名称,",inppatient_fee,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易记录
字段,,protect_staff_name,护婴者签名,temp_emr_mir_csect_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,tzrxm0,停止人姓名,bq_yjyz00,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_number,"城乡居民健康档案编号,城乡居民个人健康档案的编号",gtr_pre_oper_visit,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,oper_doctor_name,"手术医生签名,---为患者实施手术的主要执行人员在公安户籍管理部门正式登记注册的姓氏和名称",emr_mir_csect_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,orders_audit_staff_sign_name,,t_pv_inp_orders,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,trans_out_doctor_sign_name,"转出医师签名,转出医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",icr_transfer_dept,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,create_person,,lis_inspection_report_h,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,oper_cm3_code,患者住院期间实施的手术及操作在特定编码体系中的编码DE06.00.093.00HDSD00.02.046,t_emr_gtr_general_oper_nt,,
字段,,orders_doctor_name,,emr_oemr_outp_emer_nt_bak,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,hbxmmc,合并项目名称,bm_yysfxm,,健康医疗数据规范-卫生资源数据-医院基本数据
字段,,ssysmc,手术医师名称,ba_brssxx_b1,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,second_assistant_name,"Ⅱ助姓名,协助手术者完成手术及操作的第2助手在公安户籍管理部门正式登记注册的姓氏和名称",imhp_med_hpage_chn,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,post_oper_systolic_pressure,"术后收缩压(mmHg),---术后收缩压的测量值.计量单位为mmHg",temp_emr_mir_csect_nt,,
字段,,drug_single_dose_num,"药物使用次剂量,---单次使用药物的剂量",temp_emr_oep_chn_presc_nt,,
字段,,genital_check_result,体格检查-外生殖器检查结果,cda_icr_admit,,健康医疗数据规范-健康状态数据-体格检查
字段,,orders_cancel_doctor_sign_name,取消医嘱的人员签署的在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.03.030,t_emr_o_emr_outp_emer_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,create_doctor_name,病历文书创作者签名,cda_icr_discharge,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_name,"产妇姓名,---患者本人在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_mir_csect_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,phone_number,,exam_patient,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,resident_health_cardno,患者持有的全国统一的居民健康卡的编号DE01.00.021.00HDSD00.02.035,t_emr_mir_csect_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,oper_intervention_name,"介入物名称 DE08.50.037.00",t_pv_operation_rec,,
字段,,chinese_name,,inspection_result,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,oper_drug_name,"手术用药,---手术所用药物的通用名称",temp_emr_mir_csect_nt,,
字段,,patient_name,,icr_death,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,yexm00,婴儿姓名,zy_fymx00,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,ssys00,手术医师,ba_brssxx,,
字段,,transfer_treat_doctor_name,"转诊医师姓名,----转诊医师在公安户籍管理部门正式登记注册的姓氏和名称",emr_ttr_transfr_treat_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,健康医疗数据规范-医疗应用数据-转诊（院）记录
字段,,id_card_number,"患者身份证件号码,患者的身份证件上的唯一法定标识符",patient_info,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,patient_phone,"患者本人的电话号码,包括国际、国内区号和分机号DE02.01.010.00HDSD00.02.023",t_emr_gtr_treat_nt,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,chief_doctor_sign_name,"主任医师签名,患者出院时所在科室的具有副主任医师以上专业技术职务任职资格的医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",icr_discharge,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_cardno,,emr_somr_patient_info_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,salvage_member_list,"参加抢救人员名单,-----所有参加抢救医务人员姓名列表",temp_emr_icr_salvage_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,anes_doctor_sign_name,"麻醉医师签名,对患者实施麻醉的麻醉医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",icr_pre_oper_discu,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_sex,,t_inpatient_first_page,健康医疗数据规范-个人属性数据-人口统计信息-性别,
字段,,metachysis_breed_name,输血品种名称,emr_gtr_anes_nt,,健康医疗数据规范-医疗应用数据-输血记录
字段,,disease_change_condition,"病情变化情况,----对患者病情变化的详细描述",temp_emr_icr_salvage_nt,,健康医疗数据规范-医疗应用数据-病程记录
字段,,assist_exam_result,患者辅助检查、检验结果的详细描述DE04.30.009.00HDSD00.03.012,t_emr_ovw_emr_emer_obse_nt,,
字段,,jymd,"检验目的,",mic_report,,健康医疗数据规范-健康状态数据-人体微生物检测
字段,,xb0000,"性别(主要用来辨别非门诊住院病人,冗余,由触发器自动增加修改)",yj_yw0000,健康医疗数据规范-个人属性数据-人口统计信息-性别,
字段,,attending_doctor_sign_name,主治医师签名,cda_icr_rounds,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_doctor_sign_name,"住院医师签名,-----患者出院时所在科室具体负责诊治的,具有住院医师专业技术职务任职资格的医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_icr_discharge_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_name,"患者姓名,---患者本人在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_nor_vital_signs_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,yzmxid,医嘱明细ID,yf_zycfmx,,健康医疗数据规范-医疗应用数据-医嘱信息
字段,,username,员工姓名,hd_staff,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,pre_oper_diag_desc,"术前诊断,---术前诊断的详细描述",temp_emr_mir_csect_nt,,
字段,,test_reference_range,"检验结果参考范围,",test_detail,,
字段,,kfcw00,开放床位数,tj_bm_bmbm00,,
字段,,jmbl00,减免比例,bm_ybsfdy,,健康医疗数据规范-卫生资源数据-医院基本数据
字段,,resident_health_number,,cda_head_hospitalized,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,nurse_sign_name,"护士签名,护士签署的在公安户籍管理部门正式登记注册的姓氏和名称",nap_disch_assess,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,residence_code,"住院号,",inpatient_fee,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,attending_doctor_sign_name,"主治医师签名,----患者出院时所在科室的具有主治医师专业技术职务资格的医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_ar_death_in24_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,reception_doctor_sign_name,"接诊医师签名,----负责患者入院接诊的医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_ar_admit_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patientid,病人id,blood_data_ticket_info,,健康医疗数据规范-医疗应用数据-输血记录
字段,,admit_condition,入院情况,cda_icr_discharge_summ,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,tmlj00,特门累计支付,sf_jzb000,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易记录
字段,,test_audit_doctor_name,审核医师签名,cda_test_rec,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_cardno,居民健康卡号,temp_emr_nap_admit_assess_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,inspection_person,,lis_inspection_result_h,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,inpatient_progress,"住院病程,----住院病历中病程记录内容的详细描述",temp_emr_icr_daily_nt,,健康医疗数据规范-医疗应用数据-病程记录
字段,,allergic_history,"过敏史,---患者既往发生过敏情况的详细描述",temp_emr_oemr_emer_obse_nt,,健康医疗数据规范-健康状态数据-既往病史
字段,,presc_audit_staff_name,处方审核药剂师签名,cda_drug_use,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_name,"患者姓名,---患者本人在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_oemr_outp_emer_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_cardno,居民健康卡号,temp_emr_nap_nursing_plan_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,zcyf10,中草药费,ba_syfyb0,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,tcje00,统筹金额,xt_zlsfgx,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,oper_cm3_code,患者住院期间实施的手术及操作在特定编码体系中的编码DE06.00.093.00HDSD00.02.046,t_emr_etr_exam_rec_nt,,
字段,,patient_name,姓名,esb_outpatient_info,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,orders_stop_doctor_sign_name,停止医嘱人员签署的在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.15.013,t_emr_io_inp_orders_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_number,"城乡居民健康档案编号,城乡居民个人健康档案的编号",health_info,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,intend_oper_cm3_code_std,拟实施手术及操作编码,cda_anes_consent,,
字段,,orders_create_doctor_sign_name,开立医嘱的人员签署的在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.15.021,t_emr_io_inp_orders_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,respiratory_rate,呼吸频率,t_pv_sign_measure_rec1,,
字段,,presc_doctor_name,处方开立医师签名,cda_drug_use,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,sec_type_name,保险类型名称,t_inpatient,,
字段,,id_card_number,"患者身份证号码,患者的身份证件上的唯一法定标识符",icr_death,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,ybkh00,病人医保卡号,bm_brxxb0,,
字段,,oper_assistant_sign_datetime,"手术助手签名日期时间,",mir_csect,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_condition,病情描述,t_exam_master,,
字段,,consult_reason,会诊原因,cda_icr_consultation,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_address,病人地址,imhp_med_hpage,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,instrument_nurse_sign_name,"器械护士签名,---器械护士签署的在公安户籍管理部门正式登记注册的姓氏和名称",emr_nor_oper_nursing_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,test_method,,lis_inspection_result_o,,
字段,,linkman_addr_township,"联系人地址-乡(镇、街道办事处),----联系人当前常驻地址或工作单位地址的乡、镇或城市的街道办事处名称",temp_emr_imhp_med_hpage_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,chinese_name,,lis_micro_data,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_name,"患者姓名,-----患者本人在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_icr_death_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,jws000,,ys_mzblws,,健康医疗数据规范-健康状态数据-既往病史
字段,,xb0000,性别,ys_cfxxb0,健康医疗数据规范-个人属性数据-人口统计信息-性别,
字段,,nurse_director,"主任护师,",t_dept_resource,,
字段,,posit_assist_exam_result,阳性辅助检查结果,cda_icr_discharge_summ,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,user_name,,med_his_users,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,ghyxm0,挂号员姓名,sf_brxxb0,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,linkman_name,,icr_first,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息;健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_cardno,"居民健康卡号,患者持有的全国统一的居民健康卡的编号",icr_rounds,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,med_rec_id,"HIS门急诊病历流水号(处方流水号及医技流水号) ,",ocdr_outp_emer,,健康医疗数据规范-医疗应用数据-门（急）诊病历
字段,,resident_health_cardno,"居民健康卡号,患者持有的全国统一的居民健康卡的编号",icr_death,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,nurse_sign_name,护士签名,cda_health_nur,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,personal_assume_cost,"个人承担费用金额,因治疗疾病个人承担的费用金额,计量单位为人民币元",somr_med_expense,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,operator,,cda_icu_nursing_op,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,doctor_sign_name,"医师签名,---医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_oemr_emer_obse_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,charge_person,收费人,lis_requisition_item,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,bloodtype_rh,,lis_requisition_info,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,zzysxm,,xk_sxsq00,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_number,城乡居民个人健康档案的编号DE01.00.009.00HDSD00.02.003,t_emr_gtr_transf_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,bzje00,标准金额,bm_yysfxm,,健康医疗数据规范-卫生资源数据-医院基本数据
字段,,hldlb0,"护理单类别,可以包含多个护理类别,中间用逗号隔开, 0：代表体温单  1:一般患者护理记录单 2：重症患者护理记录单",bq_tzlb00,,健康医疗数据规范-医疗应用数据-护理记录
字段,,register_addr,,emr_patient_info_nt,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,past_illness_history,"既往史,---既往健康状况及重要相关病史的描述",emr_mir_waitfor_deliv_nt,,健康医疗数据规范-健康状态数据-既往病史
字段,,hostess_name,"主持人姓名,疑难病例讨论的主持人在公安户籍管理部门正式登记注册的姓氏和名称",icr_diff_case_discu,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_number,"城乡居民健康档案编号,城乡居民个人健康档案的编号",ar_admit,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,linkman_name,,nap_admit_assess,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,nurse_observe_item_name,,cda_icu_nursing_obs2,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,linkman_addr_province,,emr_somr_patient_info_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,jyrxm0,,jy_yw0000_dzbl,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,linkman_name,,icr_pre_oper_summ,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息;健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,anesthesia_assistant,,med_operation_schedule,健康医疗数据规范-个人属性数据-人口统计信息-姓名,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,orders_exec_staff_sign_name,,cda_patient_out_orders,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,booker_name,,emr_patient_info_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,blood_xb,"安阳 血小板",med_operation_master,,健康医疗数据规范-医疗应用数据-输血记录
字段,,ypyfmc,药品用法名称,yf_zycfmx,,
字段,,cjr000,创建人,bm_brfbb0,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,linkman_addr_zipcode,联系人地址-邮政编码,cda_head_outpatient,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,anesthesia_result,,med_operation_master,,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,zy0000,危急值内容,jy_wjztx0,,健康医疗数据规范-医疗应用数据-知情告知信息
字段,,xxb000,输血品种:血小板,ba_brzyxx,,健康医疗数据规范-医疗应用数据-输血记录
字段,,part_name,"部位名称,",medical_psec,,
字段,,qc_doctor_sign_name,"质控医师签名,对病案终末质量进行检查的医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",imhp_med_hpage_chn,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,linkman_name,联系人在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.02.039,t_emr_mir_vaginal_deliv_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息;健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,jycs00,(短嘱)草药总共煎药次数/(长嘱)草药周期煎药次数,bq_ypyz00,,
字段,,brmz00,民族,bm_brxxb0,健康医疗数据规范-个人属性数据-人口统计信息-民族,
字段,,register_addr_village,"户口地址-村(街、路、弄等),---患者户籍登记所在地址的村或城市的街、路、里、弄等名称",temp_emr_imhp_med_hpage_nt,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,english_name,,lis_base_data,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_number,"城乡居民健康档案编号,城乡居民个人健康档案的编号",med_event,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,linkman_name,"联系人姓名,---联系人在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_imhp_med_hpage_chn_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,linkman_phone,"联系人电话号码,---联系人的电话号码,包括国际、国内区号和分机号",temp_emr_nap_admit_assess_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,original_result,,lis_inspection_result_o,,
字段,,brlxdz,联系人地址,cr_crbdj0,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,drug_total_dose_num,药物使用总剂量,cda_orders,,
字段,,allergic_history,"过敏史,患者既往发生过敏情况的详细描述",icr_pre_oper_summ,,健康医疗数据规范-健康状态数据-既往病史
字段,,resident_health_cardno,居民健康卡号,cda_head_outpatient,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,tzlbid,体征类别ID,bq_brhlbt,,健康医疗数据规范-健康状态数据-检验检查数据
字段,,ickje0,IC卡售卡金额,ic_yhxx00,,
字段,,orders_cancel_doctor_sign_name,"取消医嘱者签名,---取消医嘱的人员签署的在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_oemr_emer_obse_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,residence_code,住院号,t_indept_diagnosis,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,fluid_volume,输入液量,t_pv_sign_measure_rec1,,
字段,,cjr000,"创建人,",drug_usage_dict,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,recipient,收件人,blood_data_bloodrecycle,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,nation_name,"民族名称,",ar_disch_in24,健康医疗数据规范-个人属性数据-人口统计信息-民族,
字段,,input_person,,test_rec,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,zyqt00,中医其他,ba_syfyb0,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,linkman_name,,emr_somr_patient_info_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,second_assistant_name,"Ⅱ助姓名,协助手术者完成手术及操作的第2助手在公安户籍管理部门正式登记注册的姓氏和名称",imhp_med_hpage,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_cardno,患者持有的全国统一的居民健康卡的编号DE01.00.021.00HDSD00.02.035,t_emr_gtr_post_o_v_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,orderstatus,,blood_data_ticket_info,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,third_assistant,第三手术助手;第三手术助手姓名,med_operation_master,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,reception_doctor_sign_name,"接诊医师签名,负责患者入院接诊的医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",ar_disch_in24,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_cardno,"居民健康卡号,-----患者持有的全国统一的居民健康卡的编号",temp_emr_ds_disch_summ_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,resident_health_cardno,"居民健康卡号,患者持有的全国统一的居民健康卡的编号",icr_first,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,attending_doctor_sign_name,,icr_stage_summ,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,sfmzsw,是否麻醉死亡,ba_brssxx,,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,ssjxzt,"手术进行状态 0准备中 1进行中 2麻醉复苏中 3返回病房",ss_yw0000,,
字段,,inspection_date,,lis_inspection_result_o,,
字段,,anes_doctor_sign_name,麻醉医师签名,cda_anes_pre_visit,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,linkman_phone,"联系人电话号码,---联系人的电话号码,包括国际、国内区号和分机号",temp_emr_imhp_med_hpage_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,sfynqk,"是否疑难情况  1：是 2：否",ba_brzyxx,,健康医疗数据规范-健康状态数据-症状
字段,,patient_name,,nap_admit_assess,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,ssdjmc,手术等级名称,ss_ywmx00,,
字段,,orders_exec_dept_name,执行医嘱的科室名称DE08.10.026.00HDSD00.03.051,t_emr_o_emr_outp_emer_nt,健康医疗数据规范-个人属性数据-人口统计信息-职业,
